New track in update: 'HARM1'
New track in update: 'HARM2'
New track in update: 'HARM3'
New track in update: 'PART KEYS'
New track in update: 'PART KEYS_ANIM_LH'
New track in update: 'PART KEYS_ANIM_RH'
New track in update: 'PART REAL_KEYS_E'
New track in update: 'PART REAL_KEYS_H'
New track in update: 'PART REAL_KEYS_M'
New track in update: 'PART REAL_KEYS_X'
Differences found in track 'PART BASS':
Time: 7680, removed: Unknown Note (105), Unknown Note (106)
Time: 9600, removed: Unknown Note (106)
Time: 11160, added: HARD Kick
Time: 11184, removed: EXPERT Red
Time: 11184, removed: EXPERT Kick
Time: 11184, removed: HARD Yellow
Time: 11184, removed: HARD Kick
Time: 11364, removed: HARD Red
Time: 11364, removed: HARD Yellow
Time: 11364, removed: EXPERT Red
Time: 11364, removed: EXPERT Yellow
Time: 11400, added: HARD Red
Time: 11400, added: HARD Yellow
Time: 11400, added: EXPERT Red
Time: 11400, added: EXPERT Yellow
Time: 11460, removed: DRUM FILL
Time: 11460, removed: MEDIUM Yellow
Time: 11460, removed: EXPERT Kick
Time: 11460, removed: EXPERT Red
Time: 11460, removed: HARD Yellow
Time: 11460, removed: DRUM FILL
Time: 11460, removed: MEDIUM Kick
Time: 11460, removed: DRUM FILL (use all 5)
Time: 11460, removed: DRUM FILL
Time: 11460, removed: DRUM FILL
Time: 11460, removed: EASY Yellow
Time: 11460, removed: HARD Kick
Time: 11520, added: MEDIUM Yellow
Time: 11520, added: EXPERT Kick
Time: 11520, added: EXPERT Red
Time: 11520, added: HARD Yellow
Time: 11520, added: MEDIUM Kick
Time: 11520, added: EASY Yellow
Time: 11520, added: HARD Kick
Time: 11544, removed: MEDIUM Yellow
Time: 11544, removed: EXPERT Kick
Time: 11544, removed: HARD Yellow
Time: 11544, removed: EXPERT Red
Time: 11544, removed: MEDIUM Kick
Time: 11544, removed: Unknown Note (106)
Time: 11544, removed: EASY Yellow
Time: 11544, removed: HARD Kick
Time: 11724, removed: MEDIUM Yellow
Time: 11724, removed: HARD Yellow
Time: 11724, removed: EXPERT Red
Time: 11724, removed: EASY Yellow
Time: 11760, added: MEDIUM Yellow
Time: 11760, added: HARD Yellow
Time: 11760, added: EXPERT Red
Time: 11760, added: EASY Yellow
Time: 11820, removed: HARD Yellow
Time: 11820, removed: EXPERT Kick
Time: 11820, removed: EXPERT Red
Time: 11820, removed: HARD Kick
Time: 11880, added: HARD Yellow
Time: 11880, added: EXPERT Kick
Time: 11880, added: EXPERT Red
Time: 11880, added: HARD Kick
Time: 11904, removed: EXPERT Red
Time: 11904, removed: EXPERT Kick
Time: 11904, removed: HARD Yellow
Time: 11904, removed: HARD Kick
Time: 12084, removed: EXPERT Red
Time: 12084, removed: HARD Yellow
Time: 12120, added: EXPERT Red
Time: 12120, added: HARD Yellow
Time: 12180, removed: MEDIUM Yellow
Time: 12180, removed: HARD Yellow
Time: 12180, removed: EXPERT Red
Time: 12180, removed: EASY Yellow
Time: 12240, added: MEDIUM Yellow
Time: 12240, added: HARD Yellow
Time: 12240, added: EXPERT Red
Time: 12240, added: EASY Yellow
Time: 12264, removed: MEDIUM Yellow
Time: 12264, removed: HARD Yellow
Time: 12264, removed: EASY Yellow
Time: 12264, removed: EXPERT Red
Time: 12444, removed: MEDIUM Yellow
Time: 12444, removed: HARD Yellow
Time: 12444, removed: EXPERT Red
Time: 12444, removed: EASY Yellow
Time: 12480, added: MEDIUM Yellow
Time: 12480, added: HARD Yellow
Time: 12480, added: EXPERT Red
Time: 12480, added: EASY Yellow
Time: 12540, removed: HARD Red
Time: 12540, removed: HARD Yellow
Time: 12540, removed: EXPERT Red
Time: 12540, removed: EXPERT Yellow
Time: 12600, added: HARD Red
Time: 12600, added: HARD Yellow
Time: 12600, added: EXPERT Red
Time: 12600, added: EXPERT Yellow
Time: 12624, removed: EXPERT Red
Time: 12624, removed: HARD Red
Time: 12624, removed: HARD Yellow
Time: 12624, removed: EXPERT Yellow
Time: 12804, removed: EXPERT Red
Time: 12804, removed: HARD Yellow
Time: 12840, added: EXPERT Red
Time: 12840, added: HARD Yellow
Time: 12900, removed: MEDIUM Yellow
Time: 12900, removed: HARD Red
Time: 12900, removed: EXPERT Red
Time: 12900, removed: HARD Yellow
Time: 12900, removed: MEDIUM Red
Time: 12900, removed: EXPERT Yellow
Time: 12900, removed: EASY Red
Time: 12900, removed: EASY Yellow
Time: 12960, added: MEDIUM Yellow
Time: 12960, added: HARD Red
Time: 12960, added: EXPERT Red
Time: 12960, added: HARD Yellow
Time: 12960, added: MEDIUM Red
Time: 12960, added: EXPERT Yellow
Time: 12960, added: EASY Red
Time: 12960, added: EASY Yellow
Time: 12984, removed: HARD Red
Time: 12984, removed: MEDIUM Yellow
Time: 12984, removed: HARD Yellow
Time: 12984, removed: EXPERT Red
Time: 12984, removed: MEDIUM Red
Time: 12984, removed: EXPERT Yellow
Time: 12984, removed: EASY Red
Time: 12984, removed: EASY Yellow
Time: 13164, removed: MEDIUM Yellow
Time: 13164, removed: HARD Yellow
Time: 13164, removed: EXPERT Red
Time: 13164, removed: EASY Yellow
Time: 13200, added: MEDIUM Yellow
Time: 13200, added: HARD Yellow
Time: 13200, added: EXPERT Red
Time: 13200, added: EASY Yellow
Time: 13260, removed: HARD Red
Time: 13260, removed: HARD Yellow
Time: 13260, removed: EXPERT Red
Time: 13260, removed: EXPERT Yellow
Time: 13320, added: HARD Red
Time: 13320, added: HARD Yellow
Time: 13320, added: EXPERT Red
Time: 13320, added: EXPERT Yellow
Time: 13344, removed: EXPERT Red
Time: 13344, removed: HARD Red
Time: 13344, removed: HARD Yellow
Time: 13344, removed: EXPERT Yellow
Time: 13524, removed: HARD Red
Time: 13524, removed: HARD Yellow
Time: 13524, removed: EXPERT Red
Time: 13524, removed: EXPERT Yellow
Time: 13560, added: HARD Red
Time: 13560, added: HARD Yellow
Time: 13560, added: EXPERT Red
Time: 13560, added: EXPERT Yellow
Time: 13620, removed: MEDIUM Yellow
Time: 13620, removed: EXPERT Kick
Time: 13620, removed: EXPERT Red
Time: 13620, removed: HARD Yellow
Time: 13620, removed: MEDIUM Kick
Time: 13620, removed: EASY Yellow
Time: 13620, removed: HARD Kick
Time: 13680, added: MEDIUM Yellow
Time: 13680, added: EXPERT Kick
Time: 13680, added: EXPERT Red
Time: 13680, added: HARD Yellow
Time: 13680, added: MEDIUM Kick
Time: 13680, added: EASY Yellow
Time: 13680, added: HARD Kick
Time: 13704, removed: MEDIUM Yellow
Time: 13704, removed: EXPERT Kick
Time: 13704, removed: HARD Yellow
Time: 13704, removed: EXPERT Red
Time: 13704, removed: MEDIUM Kick
Time: 13704, removed: EASY Yellow
Time: 13704, removed: HARD Kick
Time: 13884, removed: MEDIUM Yellow
Time: 13884, removed: HARD Red
Time: 13884, removed: EXPERT Red
Time: 13884, removed: HARD Yellow
Time: 13884, removed: MEDIUM Red
Time: 13884, removed: EXPERT Yellow
Time: 13884, removed: EASY Red
Time: 13884, removed: EASY Yellow
Time: 13920, added: MEDIUM Yellow
Time: 13920, added: HARD Red
Time: 13920, added: EXPERT Red
Time: 13920, added: HARD Yellow
Time: 13920, added: MEDIUM Red
Time: 13920, added: EXPERT Yellow
Time: 13920, added: EASY Red
Time: 13920, added: EASY Yellow
Time: 13980, removed: EXPERT Red
Time: 13980, removed: HARD Yellow
Time: 14040, added: EXPERT Red
Time: 14040, added: HARD Yellow
Time: 14064, removed: HARD Yellow
Time: 14064, removed: EXPERT Red
Time: 14244, removed: HARD Yellow
Time: 14244, removed: EXPERT Kick
Time: 14244, removed: EXPERT Red
Time: 14244, removed: HARD Kick
Time: 14280, added: HARD Yellow
Time: 14280, added: EXPERT Kick
Time: 14280, added: EXPERT Red
Time: 14280, added: HARD Kick
Time: 14340, removed: MEDIUM Yellow
Time: 14340, removed: DRUM FILL
Time: 14340, removed: HARD Yellow
Time: 14340, removed: EXPERT Red
Time: 14340, removed: DRUM FILL
Time: 14340, removed: DRUM FILL (use all 5)
Time: 14340, removed: DRUM FILL
Time: 14340, removed: DRUM FILL
Time: 14340, removed: EASY Yellow
Time: 14400, added: MEDIUM Yellow
Time: 14400, added: HARD Yellow
Time: 14400, added: EXPERT Red
Time: 14400, added: EASY Yellow
Time: 14424, removed: MEDIUM Yellow
Time: 14424, removed: HARD Yellow
Time: 14424, removed: EASY Yellow
Time: 14424, removed: EXPERT Red
Time: 14604, removed: MEDIUM Yellow
Time: 14604, removed: EXPERT Kick
Time: 14604, removed: EXPERT Red
Time: 14604, removed: HARD Yellow
Time: 14604, removed: MEDIUM Kick
Time: 14604, removed: EASY Yellow
Time: 14604, removed: HARD Kick
Time: 14640, added: MEDIUM Yellow
Time: 14640, added: EXPERT Kick
Time: 14640, added: EXPERT Red
Time: 14640, added: HARD Yellow
Time: 14640, added: MEDIUM Kick
Time: 14640, added: EASY Yellow
Time: 14640, added: HARD Kick
Time: 14700, removed: EXPERT Red
Time: 14700, removed: HARD Yellow
Time: 14760, added: EXPERT Red
Time: 14760, added: HARD Yellow
Time: 14784, removed: HARD Yellow
Time: 14784, removed: EXPERT Red
Time: 14880, added: EXPERT Red
Time: 14964, removed: HARD Red
Time: 14964, removed: EXPERT Kick
Time: 14964, removed: EXPERT Yellow
Time: 15000, added: HARD Red
Time: 15000, added: EXPERT Kick
Time: 15000, added: EXPERT Red
Time: 15000, added: EXPERT Yellow
Time: 15060, removed: HARD Red
Time: 15060, removed: EXPERT Red
Time: 15060, removed: EXPERT Yellow
Time: 15060, removed: EASY Red
Time: 15060, removed: MEDIUM Red
Time: 15120, added: HARD Red
Time: 15120, added: EXPERT Red
Time: 15120, added: EXPERT Yellow
Time: 15120, added: EASY Red
Time: 15120, added: MEDIUM Red
Time: 15144, removed: HARD Red
Time: 15144, removed: EASY Red
Time: 15144, removed: MEDIUM Red
Time: 15144, removed: EXPERT Yellow
Time: 15324, removed: DRUM FILL
Time: 15324, removed: MEDIUM Yellow
Time: 15324, removed: EXPERT Kick
Time: 15324, removed: HARD Yellow
Time: 15324, removed: EXPERT Red
Time: 15324, removed: DRUM FILL
Time: 15324, removed: EXPERT Yellow
Time: 15324, removed: MEDIUM Kick
Time: 15324, removed: Unknown Note (106)
Time: 15324, removed: OVERDRIVE
Time: 15324, removed: DRUM FILL (use all 5)
Time: 15324, removed: DRUM FILL
Time: 15324, removed: DRUM FILL
Time: 15324, removed: EASY Yellow
Time: 15324, removed: HARD Kick
Time: 15360, added: MEDIUM Yellow
Time: 15360, added: EXPERT Kick
Time: 15360, added: HARD Yellow
Time: 15360, added: EXPERT Red
Time: 15360, added: EXPERT Yellow
Time: 15360, added: MEDIUM Kick
Time: 15360, added: OVERDRIVE
Time: 15360, added: EASY Yellow
Time: 15360, added: HARD Kick
Time: 15420, removed: HARD Red
Time: 15420, removed: HARD Yellow
Time: 15420, removed: EXPERT Red
Time: 15420, removed: EXPERT Yellow
Time: 15480, added: HARD Red
Time: 15480, added: HARD Yellow
Time: 15480, added: EXPERT Red
Time: 15480, added: EXPERT Yellow
Time: 15504, removed: EXPERT Red
Time: 15504, removed: HARD Red
Time: 15504, removed: HARD Yellow
Time: 15504, removed: EXPERT Yellow
Time: 15684, removed: HARD Yellow
Time: 15684, removed: EXPERT Kick
Time: 15684, removed: EXPERT Red
Time: 15684, removed: HARD Kick
Time: 15720, added: HARD Yellow
Time: 15720, added: EXPERT Kick
Time: 15720, added: EXPERT Red
Time: 15720, added: HARD Kick
Time: 15780, removed: MEDIUM Yellow
Time: 15780, removed: HARD Red
Time: 15780, removed: EXPERT Red
Time: 15780, removed: HARD Yellow
Time: 15780, removed: MEDIUM Red
Time: 15780, removed: EXPERT Yellow
Time: 15780, removed: EASY Red
Time: 15780, removed: EASY Yellow
Time: 15840, added: MEDIUM Yellow
Time: 15840, added: HARD Red
Time: 15840, added: EXPERT Red
Time: 15840, added: HARD Yellow
Time: 15840, added: MEDIUM Red
Time: 15840, added: EXPERT Yellow
Time: 15840, added: EASY Red
Time: 15840, added: EASY Yellow
Time: 15864, removed: HARD Red
Time: 15864, removed: MEDIUM Yellow
Time: 15864, removed: HARD Yellow
Time: 15864, removed: EXPERT Red
Time: 15864, removed: MEDIUM Red
Time: 15864, removed: EXPERT Yellow
Time: 15864, removed: EASY Red
Time: 15864, removed: EASY Yellow
Time: 16044, removed: MEDIUM Yellow
Time: 16044, removed: HARD Yellow
Time: 16044, removed: EXPERT Red
Time: 16044, removed: EASY Yellow
Time: 16080, added: MEDIUM Yellow
Time: 16080, added: HARD Yellow
Time: 16080, added: EXPERT Red
Time: 16080, added: EASY Yellow
Time: 16140, removed: HARD Yellow
Time: 16140, removed: EXPERT Kick
Time: 16140, removed: EXPERT Red
Time: 16140, removed: HARD Kick
Time: 16200, added: EXPERT Kick
Time: 16200, added: HARD Yellow
Time: 16200, added: EXPERT Red
Time: 16200, added: OVERDRIVE
Time: 16200, added: HARD Kick
Time: 16224, removed: EXPERT Kick
Time: 16224, removed: EXPERT Red
Time: 16224, removed: HARD Yellow
Time: 16224, removed: OVERDRIVE
Time: 16224, removed: HARD Kick
Time: 16404, removed: HARD Red
Time: 16404, removed: HARD Yellow
Time: 16404, removed: EXPERT Red
Time: 16404, removed: EXPERT Yellow
Time: 16440, added: HARD Red
Time: 16440, added: HARD Yellow
Time: 16440, added: EXPERT Red
Time: 16440, added: EXPERT Yellow
Time: 16500, removed: MEDIUM Yellow
Time: 16500, removed: EXPERT Kick
Time: 16500, removed: EXPERT Red
Time: 16500, removed: HARD Yellow
Time: 16500, removed: MEDIUM Kick
Time: 16500, removed: EASY Yellow
Time: 16500, removed: HARD Kick
Time: 16560, added: MEDIUM Yellow
Time: 16560, added: EXPERT Kick
Time: 16560, added: EXPERT Red
Time: 16560, added: HARD Yellow
Time: 16560, added: MEDIUM Kick
Time: 16560, added: EASY Yellow
Time: 16560, added: HARD Kick
Time: 16584, removed: MEDIUM Yellow
Time: 16584, removed: EXPERT Kick
Time: 16584, removed: HARD Yellow
Time: 16584, removed: EXPERT Red
Time: 16584, removed: MEDIUM Kick
Time: 16584, removed: EASY Yellow
Time: 16584, removed: HARD Kick
Time: 16764, removed: MEDIUM Yellow
Time: 16764, removed: HARD Red
Time: 16764, removed: EXPERT Red
Time: 16764, removed: HARD Yellow
Time: 16764, removed: MEDIUM Red
Time: 16764, removed: EXPERT Yellow
Time: 16764, removed: EASY Red
Time: 16764, removed: EASY Yellow
Time: 16800, added: MEDIUM Yellow
Time: 16800, added: HARD Red
Time: 16800, added: EXPERT Red
Time: 16800, added: HARD Yellow
Time: 16800, added: MEDIUM Red
Time: 16800, added: EXPERT Yellow
Time: 16800, added: EASY Red
Time: 16800, added: EASY Yellow
Time: 16860, removed: EXPERT Red
Time: 16860, removed: HARD Yellow
Time: 16920, added: EXPERT Red
Time: 16920, added: HARD Yellow
Time: 16944, removed: HARD Yellow
Time: 16944, removed: EXPERT Red
Time: 17124, removed: HARD Red
Time: 17124, removed: HARD Yellow
Time: 17124, removed: EXPERT Red
Time: 17124, removed: EXPERT Yellow
Time: 17160, added: HARD Red
Time: 17160, added: HARD Yellow
Time: 17160, added: EXPERT Red
Time: 17160, added: EXPERT Yellow
Time: 17220, removed: MEDIUM Yellow
Time: 17220, removed: EXPERT Kick
Time: 17220, removed: EXPERT Red
Time: 17220, removed: HARD Yellow
Time: 17220, removed: MEDIUM Kick
Time: 17220, removed: EASY Yellow
Time: 17220, removed: HARD Kick
Time: 17280, added: MEDIUM Yellow
Time: 17280, added: EXPERT Kick
Time: 17280, added: EXPERT Red
Time: 17280, added: HARD Yellow
Time: 17280, added: MEDIUM Kick
Time: 17280, added: EASY Yellow
Time: 17280, added: HARD Kick
Time: 17304, removed: MEDIUM Yellow
Time: 17304, removed: EXPERT Kick
Time: 17304, removed: HARD Yellow
Time: 17304, removed: EXPERT Red
Time: 17304, removed: MEDIUM Kick
Time: 17304, removed: EASY Yellow
Time: 17304, removed: HARD Kick
Time: 17484, removed: MEDIUM Yellow
Time: 17484, removed: HARD Yellow
Time: 17484, removed: EXPERT Red
Time: 17484, removed: EASY Yellow
Time: 17520, added: MEDIUM Yellow
Time: 17520, added: HARD Yellow
Time: 17520, added: EXPERT Red
Time: 17520, added: EASY Yellow
Time: 17580, removed: HARD Yellow
Time: 17580, removed: EXPERT Kick
Time: 17580, removed: EXPERT Red
Time: 17580, removed: HARD Kick
Time: 17640, added: HARD Yellow
Time: 17640, added: EXPERT Kick
Time: 17640, added: EXPERT Red
Time: 17640, added: HARD Kick
Time: 17664, removed: EXPERT Red
Time: 17664, removed: EXPERT Kick
Time: 17664, removed: HARD Yellow
Time: 17664, removed: HARD Kick
Time: 17844, removed: EXPERT Red
Time: 17844, removed: HARD Yellow
Time: 17880, added: EXPERT Red
Time: 17880, added: HARD Yellow
Time: 17940, removed: MEDIUM Yellow
Time: 17940, removed: HARD Yellow
Time: 17940, removed: EXPERT Red
Time: 17940, removed: EASY Yellow
Time: 18000, added: MEDIUM Yellow
Time: 18000, added: HARD Yellow
Time: 18000, added: EXPERT Red
Time: 18000, added: EASY Yellow
Time: 18024, removed: MEDIUM Yellow
Time: 18024, removed: HARD Yellow
Time: 18024, removed: EASY Yellow
Time: 18024, removed: EXPERT Red
Time: 18204, removed: MEDIUM Yellow
Time: 18204, removed: DRUM FILL
Time: 18204, removed: HARD Yellow
Time: 18204, removed: EXPERT Red
Time: 18204, removed: DRUM FILL
Time: 18204, removed: DRUM FILL (use all 5)
Time: 18204, removed: DRUM FILL
Time: 18204, removed: DRUM FILL
Time: 18204, removed: EASY Yellow
Time: 18240, added: MEDIUM Yellow
Time: 18240, added: DRUM FILL
Time: 18240, added: HARD Yellow
Time: 18240, added: EXPERT Red
Time: 18240, added: DRUM FILL
Time: 18240, added: DRUM FILL (use all 5)
Time: 18240, added: DRUM FILL
Time: 18240, added: DRUM FILL
Time: 18240, added: EASY Yellow
Time: 18300, removed: HARD Red
Time: 18300, removed: HARD Yellow
Time: 18300, removed: EXPERT Red
Time: 18300, removed: EXPERT Yellow
Time: 18360, added: HARD Red
Time: 18360, added: HARD Yellow
Time: 18360, added: EXPERT Red
Time: 18360, added: EXPERT Yellow
Time: 18384, removed: EXPERT Red
Time: 18384, removed: HARD Red
Time: 18384, removed: HARD Yellow
Time: 18384, removed: EXPERT Yellow
Time: 18564, removed: EXPERT Red
Time: 18564, removed: HARD Yellow
Time: 18600, added: EXPERT Red
Time: 18600, added: HARD Yellow
Time: 18660, removed: MEDIUM Yellow
Time: 18660, removed: HARD Red
Time: 18660, removed: EXPERT Red
Time: 18660, removed: HARD Yellow
Time: 18660, removed: MEDIUM Red
Time: 18660, removed: EXPERT Yellow
Time: 18660, removed: EASY Red
Time: 18660, removed: EASY Yellow
Time: 18720, added: MEDIUM Yellow
Time: 18720, added: HARD Red
Time: 18720, added: EXPERT Red
Time: 18720, added: HARD Yellow
Time: 18720, added: MEDIUM Red
Time: 18720, added: EXPERT Yellow
Time: 18720, added: EASY Red
Time: 18720, added: EASY Yellow
Time: 18744, removed: HARD Red
Time: 18744, removed: MEDIUM Yellow
Time: 18744, removed: HARD Yellow
Time: 18744, removed: EXPERT Red
Time: 18744, removed: MEDIUM Red
Time: 18744, removed: EXPERT Yellow
Time: 18744, removed: EASY Red
Time: 18744, removed: EASY Yellow
Time: 18924, removed: MEDIUM Yellow
Time: 18924, removed: HARD Yellow
Time: 18924, removed: EXPERT Red
Time: 18924, removed: EASY Yellow
Time: 18960, added: MEDIUM Yellow
Time: 18960, added: HARD Yellow
Time: 18960, added: EXPERT Red
Time: 18960, added: EASY Yellow
Time: 19020, removed: HARD Red
Time: 19020, removed: HARD Yellow
Time: 19020, removed: EXPERT Red
Time: 19020, removed: EXPERT Yellow
Time: 19080, added: HARD Red
Time: 19080, added: HARD Yellow
Time: 19080, added: EXPERT Red
Time: 19080, added: EXPERT Yellow
Time: 19104, removed: EXPERT Red
Time: 19104, removed: HARD Red
Time: 19104, removed: HARD Yellow
Time: 19104, removed: EXPERT Yellow
Time: 19196, removed: Unknown Note (105)
Time: 19284, removed: HARD Red
Time: 19284, removed: HARD Yellow
Time: 19284, removed: EXPERT Red
Time: 19284, removed: EXPERT Yellow
Time: 19320, added: HARD Red
Time: 19320, added: HARD Yellow
Time: 19320, added: EXPERT Red
Time: 19320, added: EXPERT Yellow
Time: 19380, removed: MEDIUM Yellow
Time: 19380, removed: HARD Yellow
Time: 19380, removed: EXPERT Red
Time: 19380, removed: EASY Yellow
Time: 19440, added: MEDIUM Yellow
Time: 19440, added: HARD Yellow
Time: 19440, added: EXPERT Red
Time: 19440, added: EASY Yellow
Time: 19464, removed: MEDIUM Yellow
Time: 19464, removed: HARD Yellow
Time: 19464, removed: EASY Yellow
Time: 19464, removed: EXPERT Red
Time: 19644, removed: MEDIUM Yellow
Time: 19644, removed: HARD Red
Time: 19644, removed: EXPERT Red
Time: 19644, removed: HARD Yellow
Time: 19644, removed: MEDIUM Red
Time: 19644, removed: EXPERT Yellow
Time: 19644, removed: EASY Red
Time: 19644, removed: EASY Yellow
Time: 19680, added: MEDIUM Yellow
Time: 19680, added: HARD Red
Time: 19680, added: EXPERT Red
Time: 19680, added: HARD Yellow
Time: 19680, added: MEDIUM Red
Time: 19680, added: EXPERT Yellow
Time: 19680, added: EASY Red
Time: 19680, added: EASY Yellow
Time: 19740, removed: EXPERT Red
Time: 19740, removed: HARD Yellow
Time: 19800, added: EXPERT Red
Time: 19800, added: HARD Yellow
Time: 19824, removed: HARD Yellow
Time: 19824, removed: EXPERT Red
Time: 20004, removed: HARD Yellow
Time: 20004, removed: EXPERT Kick
Time: 20004, removed: EXPERT Red
Time: 20004, removed: HARD Kick
Time: 20040, added: HARD Yellow
Time: 20040, added: EXPERT Kick
Time: 20040, added: EXPERT Red
Time: 20040, added: HARD Kick
Time: 20100, removed: MEDIUM Yellow
Time: 20100, removed: HARD Yellow
Time: 20100, removed: EXPERT Red
